num_seats_total,mean_net_ticket_price,Dept_Date,Purchase_Date,Train_Number_All,Culmulative_sales,isNormCabin,isReturn,isOneway,Customer_Cat
1,367.712797,9/4/18,8/23/18,C,6,0,1,0,A
2,588.3197944,1/29/19,1/17/19,C,5,0,1,0,A
4,354.1668363,5/19/19,5/7/19,B,12,0,1,0,A
1,369.0908966,10/1/18,9/19/18,F,6,0,0,0,A
3,353.7438331,7/6/19,6/24/19,B,4,0,1,0,A
1,354.4516962,7/6/19,6/24/19,G,1,0,1,0,A
1,419.0044717,11/26/18,11/14/18,E,11,0,0,0,A
1,615.4807262,2/25/19,2/13/19,F,3,0,0,0,A
1,282.6810168,3/18/19,3/6/19,M,1,0,0,0,A
1,435.7088214,1/26/19,1/14/19,B,4,0,1,0,A
2,362.3956718,12/10/18,11/28/18,C,4,0,1,0,A
1,367.0999204,10/2/18,9/20/18,J,5,0,0,0,A
2,357.9201294,2/13/19,2/1/19,C,4,0,1,0,A
1,187.9474397,6/11/19,5/30/19,J,17,1,0,0,A
2,364.4383089,10/2/18,9/20/18,E,4,0,0,0,A
1,354.5611052,10/23/18,10/11/18,J,8,0,0,0,A
3,447.3918521,7/23/18,7/11/18,F,1,0,0,0,A
2,567.9955802,1/27/19,1/15/19,A,4,0,0,0,A
1,418.880128,8/1/18,7/20/18,N,1,0,1,0,A
1,352.8859099,8/4/18,7/23/18,I,4,0,1,0,A
1,350.1660791,8/4/18,7/23/18,C,4,0,1,0,A
2,353.694697,8/8/18,7/27/18,C,22,0,1,0,A
1,355.4517561,9/5/18,8/24/18,G,14,0,1,0,A
1,421.7190506,9/8/18,8/27/18,I,2,0,1,0,A
1,356.736932,10/13/18,10/1/18,N,1,0,1,0,A
1,355.3032059,10/17/18,10/5/18,G,4,0,1,0,A
1,356.1068282,11/12/18,10/31/18,K,1,0,1,0,A
1,356.3380287,11/24/18,11/12/18,B,12,0,1,0,A
2,363.3679009,11/26/18,11/14/18,C,2,0,1,0,A
2,422.9644221,1/19/19,1/7/19,B,5,0,1,0,A
1,356.2258025,2/16/19,2/4/19,K,3,0,1,0,A
1,355.3601944,3/17/19,3/5/19,I,9,0,1,0,A
1,319.0089998,4/13/19,4/1/19,K,1,0,1,0,A
1,423.9123079,4/15/19,4/3/19,G,1,0,1,0,A
1,590.3064314,4/30/19,4/18/19,C,3,0,1,0,A
1,347.1336096,6/19/19,6/7/19,B,7,0,1,0,A
3,537.9232686,6/29/19,6/17/19,D,3,0,1,0,A
4,366.4814814,5/19/19,5/7/19,L,2,0,0,0,A
1,354.7692712,10/30/18,10/18/18,F,65,0,0,0,A
1,355.3238905,12/10/18,11/28/18,M,5,0,0,0,A
1,346.5863859,6/23/19,6/11/19,L,4,0,0,0,A
2,423.645693,7/22/18,7/10/18,L,2,0,0,0,A
3,421.1866086,8/27/18,8/15/18,E,21,0,0,0,A
1,355.4776114,9/4/18,8/23/18,E,13,0,0,0,A
2,393.8985111,3/4/19,2/20/19,E,2,0,0,0,A
1,346.8639337,4/28/19,4/16/19,F,9,0,0,0,A
1,418.3997156,7/29/18,7/17/18,J,1,0,0,0,A
2,389.9111524,10/15/18,10/3/18,F,2,0,0,0,A
4,357.3994111,4/1/19,3/20/19,L,10,0,0,0,A
1,347.33168,5/7/19,4/25/19,A,9,0,0,0,A
2,347.2949765,5/14/19,5/2/19,E,6,0,0,0,A
1,346.2721793,6/12/19,5/31/19,A,2,0,0,0,A
2,360.9254025,10/9/18,9/27/18,M,2,0,0,0,A
1,353.4372284,6/20/18,6/8/18,J,2,0,0,0,A
1,318.5793141,11/21/18,11/9/18,N,2,0,1,0,A
1,330.9238405,6/4/19,5/23/19,I,2,0,1,0,A
2,290.057667,11/21/18,11/9/18,L,4,0,0,0,A
1,364.3907259,11/20/18,11/8/18,A,4,0,0,0,A
3,379.8152943,7/2/18,6/20/18,E,2,0,0,0,A
1,285.6220316,5/29/19,5/17/19,C,12,0,1,0,A
1,364.1848774,1/21/19,1/9/19,A,10,0,0,0,A
1,431.1618785,7/23/18,7/11/18,B,1,0,1,0,A
1,419.7794677,4/24/19,4/12/19,H,2,0,0,0,A
1,558.020951,9/1/18,8/20/18,E,1,0,0,0,A
1,189.0074511,10/3/18,9/21/18,H,2,1,0,0,A
1,361.6821591,8/11/18,7/30/18,G,3,0,1,0,A
1,428.6963005,6/18/18,6/6/18,B,2,0,1,0,A
2,615.6132734,6/10/19,5/29/19,F,5,0,0,0,A
1,594.5865779,2/24/19,2/12/19,I,1,0,1,0,A
1,584.4287738,8/12/18,7/31/18,D,2,0,1,0,A
2,491.3153262,6/13/18,6/1/18,C,1,0,1,0,A
1,358.1903518,10/16/18,10/4/18,C,10,0,1,0,A
2,281.237588,11/7/18,10/26/18,J,2,0,0,0,A
2,366.7336094,2/25/19,2/13/19,A,9,0,0,0,A
1,350.766065,7/24/18,7/12/18,G,2,0,1,0,A
2,354.9018136,8/15/18,8/3/18,B,4,0,1,0,A
1,283.732126,9/1/18,8/20/18,C,4,0,1,0,A
1,195.3937604,9/2/18,8/21/18,I,7,1,1,0,A
2,186.8056247,11/13/18,11/1/18,N,3,1,1,0,A
2,467.5069211,12/1/18,11/19/18,D,3,0,1,0,A
1,567.6069676,12/2/18,11/20/18,C,1,0,1,0,A
1,288.9479271,12/10/18,11/28/18,G,9,0,1,0,A
1,185.2995882,1/16/19,1/4/19,C,43,1,1,0,A
2,290.2061879,2/27/19,2/15/19,B,11,0,1,0,A
3,321.558015,3/20/19,3/8/19,G,5,0,1,0,A
1,258.4593848,6/11/19,5/30/19,G,1,0,1,0,A
1,288.8692542,1/23/19,1/11/19,H,4,0,0,0,A
1,288.4411577,3/19/19,3/7/19,A,2,0,0,0,A
1,146.6577056,5/28/19,5/16/19,H,10,1,0,0,A
1,558.7770167,8/28/18,8/16/18,L,4,0,0,0,A
1,187.7720047,10/2/18,9/20/18,H,2,1,0,0,A
1,289.6685138,10/23/18,10/11/18,L,3,0,0,0,A
1,356.0903092,1/29/19,1/17/19,L,8,0,0,0,A
1,187.9549064,10/1/18,9/19/18,F,6,1,0,0,A
1,423.5184575,12/2/18,11/20/18,L,5,0,0,0,A
2,370.0864434,10/31/18,10/19/18,A,5,0,0,0,A
2,305.3792563,3/26/19,3/14/19,F,5,0,0,0,A
2,188.9166548,4/2/19,3/21/19,B,11,1,1,0,A
1,138.302884,1/9/19,12/28/18,M,5,1,0,0,A
1,285.4118697,9/23/18,9/11/18,M,2,0,0,0,A
1,359.5357294,7/29/18,7/17/18,G,3,0,1,0,A
1,352.7885175,5/6/19,4/24/19,J,7,0,0,0,A
2,357.9926761,5/6/19,4/24/19,A,9,0,0,0,A
2,363.9712697,8/25/18,8/13/18,B,7,0,1,0,A
2,371.9331917,3/30/19,3/18/19,K,5,0,1,0,A
1,372.2130423,1/27/19,1/15/19,E,9,0,0,0,A
2,575.815757,8/26/18,8/14/18,A,11,0,0,0,A
1,366.7123759,9/9/18,8/28/18,J,10,0,0,0,A
3,428.4848042,6/30/18,6/18/18,G,3,0,1,0,A
1,364.5170222,2/26/19,2/14/19,E,8,0,0,0,A
1,363.0668911,8/22/18,8/10/18,N,3,0,1,0,A
1,187.347584,6/19/19,6/7/19,N,2,1,1,0,A
2,285.2473158,8/15/18,8/3/18,G,6,0,1,0,A
3,407.6612665,5/7/19,4/25/19,F,2,0,0,0,A
1,346.5635234,8/8/18,7/27/18,H,1,0,0,0,A
1,242.4234813,8/14/18,8/2/18,A,1,1,0,0,A
1,580.2564599,1/19/19,1/7/19,I,2,0,1,0,A
3,574.6763216,9/17/18,9/5/18,F,4,0,0,0,A
1,430.723991,1/28/19,1/16/19,G,1,0,1,0,A
1,356.3128396,7/2/19,6/20/19,I,3,0,1,0,A
1,433.1883872,1/19/19,1/7/19,F,1,0,0,0,A
1,187.5768183,9/10/18,8/29/18,H,14,1,0,0,A
1,291.2980904,11/7/18,10/26/18,A,7,0,0,0,A
1,289.8241776,5/27/19,5/15/19,H,4,0,0,0,A
1,189.1070975,3/20/19,3/8/19,F,9,1,0,0,A
1,431.734126,11/11/18,10/30/18,K,3,0,1,0,A
1,243.4600498,7/31/18,7/19/18,B,7,1,1,0,A
1,227.609879,9/5/18,8/24/18,C,12,1,1,0,A
1,395.5257119,10/24/18,10/12/18,B,9,0,1,0,A
1,305.1701331,2/27/19,2/15/19,N,3,0,1,0,A
2,249.0460939,4/1/19,3/20/19,M,2,1,0,0,A
1,304.7426978,5/14/19,5/2/19,J,6,0,0,0,A
1,305.9875289,6/17/18,6/5/18,M,2,0,0,0,A
1,436.1116009,1/5/19,12/24/18,B,5,0,1,0,A
1,370.9824755,9/18/18,9/6/18,E,16,0,0,0,A
1,437.9113111,9/9/18,8/28/18,B,20,0,1,0,A
1,188.5536996,9/16/18,9/4/18,F,4,1,0,0,A
1,288.6631571,10/23/18,10/11/18,A,3,0,0,0,A
2,579.3143683,12/2/18,11/20/18,J,12,0,0,0,A
1,258.9309182,8/25/18,8/13/18,H,1,1,0,0,A
2,351.7153258,3/31/19,3/19/19,J,2,0,0,0,A
1,277.5957755,6/18/19,6/6/19,E,5,0,0,0,A
3,292.1605947,6/18/19,6/6/19,H,4,0,0,0,A
1,276.1463617,6/23/19,6/11/19,A,2,0,0,0,A
3,587.7635945,12/8/18,11/26/18,F,4,0,0,0,A
2,363.9863229,4/27/19,4/15/19,D,8,0,1,0,A
1,340.9255489,3/12/19,2/28/19,E,1,0,0,0,A
1,366.8563262,4/24/19,4/12/19,J,1,0,0,0,A
1,430.1346077,7/1/18,6/19/18,L,1,0,0,0,A
1,572.3852485,7/25/18,7/13/18,C,4,0,1,0,A
2,383.7693481,7/25/18,7/13/18,G,2,0,1,0,A
1,359.1699152,7/4/18,6/22/18,G,2,0,1,0,A
1,362.9632121,11/21/18,11/9/18,F,6,0,0,0,A
1,363.6711949,10/2/18,9/20/18,G,3,0,1,0,A
1,333.0815614,7/24/18,7/12/18,A,1,0,0,0,A
1,327.3059491,7/24/18,7/12/18,B,8,0,1,0,A
2,447.1048503,11/17/18,11/5/18,I,4,0,1,0,A
1,668.9957717,11/14/18,11/2/18,F,2,0,0,0,A
1,336.1258104,7/3/18,6/21/18,B,1,0,1,0,A
1,279.411904,7/11/18,6/29/18,H,6,0,0,0,A
2,364.2340865,2/4/19,1/23/19,I,4,0,1,0,A
1,367.6454077,11/12/18,10/31/18,G,3,0,1,0,A
1,361.2838911,6/25/18,6/13/18,J,8,0,0,0,A
1,441.9565206,6/19/18,6/7/18,N,1,0,1,0,A
1,245.01929,11/3/18,10/22/18,I,5,1,1,0,A
1,185.6739758,8/30/18,8/18/18,D,6,1,1,0,A
1,286.7483495,1/29/19,1/17/19,L,3,0,0,0,A
1,358.9302622,5/8/19,4/26/19,L,6,0,0,0,A
2,567.3468337,6/23/18,6/11/18,B,2,0,1,0,A
2,510.3445315,3/23/19,3/11/19,B,9,0,1,0,A
1,206.341605,7/6/19,6/24/19,D,2,1,1,0,A
2,359.1879996,11/24/18,11/12/18,K,5,0,1,0,A
2,333.8204554,3/30/19,3/18/19,D,2,0,1,0,A
3,374.8237396,3/31/19,3/19/19,C,8,0,1,0,A
1,360.5314702,11/4/18,10/23/18,F,12,0,0,0,A
2,317.9025192,6/16/19,6/4/19,L,6,0,0,0,A
2,593.9936623,6/19/19,6/7/19,L,3,0,0,0,A
1,332.2870782,10/28/18,10/16/18,L,3,0,0,0,A
1,242.4295119,6/9/19,5/28/19,A,17,1,0,0,A
1,419.6152373,12/11/18,11/29/18,K,1,0,1,0,A
1,577.5485069,11/3/18,10/22/18,H,1,0,0,0,A
1,423.6304897,11/3/18,10/22/18,F,1,0,0,0,A
1,365.7111588,7/6/19,6/24/19,K,1,0,1,0,A
1,351.9931073,9/19/18,9/7/18,C,13,0,1,0,A
2,350.5282049,3/24/19,3/12/19,E,15,0,0,0,A
1,362.1567352,5/7/19,4/25/19,J,4,0,0,0,A
2,357.4945871,7/2/18,6/20/18,I,4,0,1,0,A
2,359.3543778,1/8/19,12/27/18,C,6,0,1,0,A
1,412.4703018,6/26/18,6/14/18,A,5,0,0,0,A
2,355.8436967,2/24/19,2/12/19,A,9,0,0,0,A
1,417.8884009,5/5/19,4/23/19,L,2,0,0,0,A
1,411.5543159,6/24/18,6/12/18,L,1,0,0,0,A
1,351.4780337,6/23/18,6/11/18,H,4,0,0,0,A
2,464.0025867,6/24/18,6/12/18,A,4,0,0,0,A
1,573.5220404,1/27/19,1/15/19,J,2,0,0,0,A
1,353.1375878,8/28/18,8/16/18,E,6,0,0,0,A
1,281.3082277,3/12/19,2/28/19,I,1,0,1,0,A
1,435.726117,11/17/18,11/5/18,C,2,0,1,0,A
1,366.3792959,7/30/18,7/18/18,L,4,0,0,0,A
1,356.7937593,9/4/18,8/23/18,I,1,0,1,0,A
2,361.1150537,11/14/18,11/2/18,G,18,0,1,0,A
1,346.2626589,6/24/19,6/12/19,D,1,0,1,0,A
2,396.0067833,6/24/18,6/12/18,E,5,0,0,0,A
1,558.2876224,6/17/18,6/5/18,I,2,0,1,0,A
1,350.1529258,7/29/18,7/17/18,C,7,0,1,0,A
2,278.4397248,3/31/19,3/19/19,K,2,0,1,0,A
1,277.2318111,6/25/19,6/13/19,F,11,0,0,0,A
1,276.1748342,10/9/18,9/27/18,L,1,0,0,0,A
2,372.9874472,7/1/19,6/19/19,E,9,0,0,0,A
1,413.0023564,6/25/18,6/13/18,A,1,0,0,0,A
1,414.625158,8/30/18,8/18/18,E,3,0,0,0,A
1,372.8585636,9/10/18,8/29/18,I,5,0,1,0,A
1,595.2148998,9/17/18,9/5/18,H,1,0,0,0,A
1,101.8544132,6/25/19,6/13/19,A,22,1,0,0,A
1,567.9041663,12/2/18,11/20/18,E,5,0,0,0,A
1,556.8122551,7/29/18,7/17/18,L,1,0,0,0,A
1,472.9834364,11/26/18,11/14/18,J,6,0,0,0,A
2,332.4049661,11/24/18,11/12/18,F,2,0,0,0,A
1,288.931213,2/23/19,2/11/19,D,2,0,1,0,A
1,422.6589096,12/30/18,12/18/18,C,6,0,1,0,A
1,433.0873238,2/20/19,2/8/19,E,5,0,0,0,A
1,287.3562431,3/26/19,3/14/19,E,3,0,0,0,A
4,329.5291952,3/6/19,2/22/19,E,10,0,0,0,A
1,586.0288436,7/12/19,6/30/19,C,11,0,1,0,A
2,363.6676895,3/6/19,2/22/19,I,10,0,1,0,A
1,581.6736864,12/12/18,11/30/18,C,15,0,1,0,A
2,178.6962416,7/3/19,6/21/19,C,15,1,1,0,A
1,303.1140564,2/20/19,2/8/19,D,10,0,1,0,A
1,361.6414539,6/12/19,5/31/19,D,6,0,1,0,A
1,362.6082574,6/9/19,5/28/19,H,4,0,0,0,A
1,324.8247509,5/6/19,4/24/19,E,7,0,0,0,A
1,370.6095105,10/10/18,9/28/18,D,6,0,1,0,A
2,387.8681848,8/19/18,8/7/18,C,6,0,1,0,A
1,328.4377613,1/12/19,12/31/18,G,4,0,1,0,A
1,365.4529284,2/27/19,2/15/19,D,4,0,1,0,A
3,533.6598418,3/24/19,3/12/19,C,12,0,1,0,A
4,277.363244,3/27/19,3/15/19,L,6,0,0,0,A
1,278.2106438,1/23/19,1/11/19,L,3,0,0,0,A
1,302.3467146,1/23/19,1/11/19,A,1,0,0,0,A
3,351.501019,6/25/19,6/13/19,E,16,0,0,0,A
1,188.6978884,5/15/19,5/3/19,B,5,1,1,0,A
2,352.5651148,5/25/19,5/13/19,I,10,0,1,0,A
1,324.6586889,6/23/19,6/11/19,G,1,0,1,0,A
1,329.4018408,6/11/19,5/30/19,C,4,0,1,0,A
2,289.5902542,3/5/19,2/21/19,J,5,0,0,0,A
2,495.4627101,11/10/18,10/29/18,I,1,0,1,0,A
1,424.251783,2/20/19,2/8/19,F,2,0,0,0,A
2,393.5998999,1/9/19,12/28/18,C,1,0,1,0,A
1,280.5718928,1/16/19,1/4/19,L,6,0,0,0,A
1,416.6866572,7/7/19,6/25/19,B,6,0,1,0,A
1,351.4238549,7/7/18,6/25/18,E,7,0,0,0,A
3,553.8794684,10/7/18,9/25/18,A,7,0,0,0,A
2,437.8417101,5/27/19,5/15/19,F,5,0,0,0,A
1,369.3326344,9/17/18,9/5/18,C,6,0,1,0,A
2,353.4558483,6/29/19,6/17/19,G,8,0,1,0,A
1,198.1737707,3/23/19,3/11/19,E,25,1,0,0,A
1,356.8839819,6/16/19,6/4/19,F,5,0,0,0,A
2,397.7914321,2/25/19,2/13/19,E,2,0,0,0,A
1,184.8800695,8/29/18,8/17/18,K,1,1,1,0,A
1,244.5273107,9/3/18,8/22/18,A,4,1,0,0,A
2,583.4048829,4/17/19,4/5/19,C,18,0,1,0,A
1,342.9584393,5/29/19,5/17/19,G,7,0,1,0,A
1,351.6621777,4/14/19,4/2/19,A,5,0,0,0,A
1,185.8536506,8/15/18,8/3/18,G,4,1,1,0,A
1,414.6665942,11/21/18,11/9/18,G,3,0,1,0,A
2,215.8208878,5/27/19,5/15/19,H,3,1,0,0,A
2,115.4137119,7/3/19,6/21/19,A,21,1,0,0,A
4,281.259877,8/15/18,8/3/18,H,6,0,0,0,A
6,432.1978423,1/19/19,1/7/19,K,3,0,1,0,A
1,345.5420337,6/18/19,6/6/19,M,1,0,0,0,A
1,412.0213279,8/5/18,7/24/18,I,2,0,1,0,A
1,197.2707075,9/22/18,9/10/18,N,1,1,1,0,A
1,355.7224806,9/29/18,9/17/18,C,6,0,1,0,A
2,569.2595624,11/3/18,10/22/18,G,2,0,1,0,A
2,590.5057472,3/27/19,3/15/19,K,2,0,1,0,A
2,462.2167797,11/26/18,11/14/18,A,9,0,0,0,A
1,347.7720378,6/18/19,6/6/19,E,5,0,0,0,A
4,575.7817534,8/27/18,8/15/18,H,11,0,0,0,A
1,185.2237637,3/6/19,2/22/19,K,3,1,1,0,A
1,369.5182389,9/15/18,9/3/18,C,3,0,1,0,A
1,437.8554475,9/30/18,9/18/18,B,4,0,1,0,A
1,593.7364148,9/9/18,8/28/18,G,2,0,1,0,A
1,311.6547536,6/12/19,5/31/19,H,5,0,0,0,A
3,500.9219268,10/22/18,10/10/18,H,2,0,0,0,A
1,131.3356932,6/26/19,6/14/19,F,13,1,0,0,A
1,275.6432975,9/10/18,8/29/18,H,6,0,0,0,A
1,427.5920424,9/17/18,9/5/18,J,12,0,0,0,A
1,578.9976025,12/2/18,11/20/18,H,3,0,0,0,A
1,362.7301641,11/11/18,10/30/18,L,4,0,0,0,A
1,355.8494943,1/7/19,12/26/18,C,2,0,1,0,A
1,352.6436529,4/15/19,4/3/19,I,8,0,1,0,A
1,367.2070884,7/3/18,6/21/18,L,7,0,0,0,A
1,440.3390885,10/22/18,10/10/18,J,2,0,0,0,A
1,348.6767108,7/1/18,6/19/18,C,2,0,1,0,A
1,350.1691269,7/14/18,7/2/18,G,3,0,1,0,A
2,275.4380668,8/8/18,7/27/18,B,3,0,1,0,A
1,418.2486026,10/28/18,10/16/18,B,4,0,1,0,A
1,277.6235607,12/10/18,11/28/18,N,3,0,1,0,A
1,355.5048731,4/13/19,4/1/19,C,11,0,1,0,A
2,354.3119953,3/26/19,3/14/19,H,6,0,0,0,A
1,419.1915821,12/10/18,11/28/18,A,6,0,0,0,A
1,195.0395809,7/28/18,7/16/18,E,3,1,0,0,A
1,272.7904007,7/16/18,7/4/18,J,7,0,0,0,A
1,138.8622905,3/6/19,2/22/19,A,2,1,0,0,A
1,366.7280222,7/1/18,6/19/18,G,6,0,1,0,A
1,430.4131798,4/14/19,4/2/19,C,2,0,1,0,A
1,423.8219849,4/21/19,4/9/19,I,5,0,1,0,A
1,357.9977293,4/21/19,4/9/19,A,3,0,0,0,A
1,342.8561034,11/5/18,10/24/18,H,4,0,0,0,A
1,568.6501077,10/21/18,10/9/18,C,1,0,1,0,A
1,353.6776548,7/15/18,7/3/18,M,4,0,0,0,A
1,355.6601844,10/14/18,10/2/18,M,1,0,0,0,A
2,360.4240526,8/29/18,8/17/18,G,7,0,1,0,A
2,225.7421024,7/3/19,6/21/19,I,4,0,1,0,A
1,423.4988153,6/13/18,6/1/18,H,1,0,0,0,A
1,244.2587937,6/13/18,6/1/18,G,1,1,1,0,A
1,581.396651,11/12/18,10/31/18,H,3,0,0,0,A
1,98.99131144,7/9/19,6/27/19,E,52,1,0,0,A
1,432.7921398,10/27/18,10/15/18,K,5,0,1,0,A
2,290.6245319,2/27/19,2/15/19,I,3,0,1,0,A
2,288.2554647,1/16/19,1/4/19,H,3,0,0,0,A
1,422.0777032,11/21/18,11/9/18,K,5,0,1,0,A
1,574.4995443,2/2/19,1/21/19,D,13,0,1,0,A
1,420.6567199,7/30/18,7/18/18,A,3,0,0,0,A
1,280.7105575,5/22/19,5/10/19,J,5,0,0,0,A
1,355.6359391,7/15/18,7/3/18,J,6,0,0,0,A
2,187.2776488,10/1/18,9/19/18,E,9,1,0,0,A
2,470.535448,12/4/18,11/22/18,H,11,0,0,0,A
4,362.4450741,11/14/18,11/2/18,C,20,0,1,0,A
2,389.3756225,12/2/18,11/20/18,I,4,0,1,0,A
2,353.541589,2/23/19,2/11/19,G,9,0,1,0,A
1,355.250567,4/13/19,4/1/19,K,2,0,1,0,A
1,353.247702,11/27/18,11/15/18,M,2,0,0,0,A
1,356.3968089,3/6/19,2/22/19,A,6,0,0,0,A
2,353.317099,1/22/19,1/10/19,H,10,0,0,0,A
1,423.2375683,2/24/19,2/12/19,L,5,0,0,0,A
2,356.303507,4/1/19,3/20/19,E,24,0,0,0,A
2,427.1897199,11/11/18,10/30/18,E,6,0,0,0,A
1,359.2277634,7/23/18,7/11/18,G,2,0,1,0,A
1,581.9196999,10/13/18,10/1/18,K,1,0,1,0,A
1,332.6423262,6/3/19,5/22/19,G,1,0,1,0,A
1,365.9485072,3/23/19,3/11/19,H,4,0,0,0,A
2,319.7486763,10/17/18,10/5/18,D,7,0,1,0,A
2,514.9221967,11/25/18,11/13/18,C,3,0,1,0,A
1,516.8649227,12/5/18,11/23/18,G,7,0,1,0,A
1,381.8925929,4/22/19,4/10/19,B,2,0,1,0,A
2,523.3004579,12/5/18,11/23/18,F,3,0,0,0,A
1,320.2020433,1/15/19,1/3/19,H,2,0,0,0,A
1,320.9856538,2/2/19,1/21/19,J,7,0,0,0,A
1,433.0687146,1/28/19,1/16/19,J,6,0,0,0,A
1,364.039651,3/18/19,3/6/19,L,6,0,0,0,A
1,580.9944138,12/5/18,11/23/18,C,4,0,1,0,A
1,353.8280102,5/8/19,4/26/19,A,2,0,0,0,A
1,185.4480268,7/29/18,7/17/18,E,2,1,0,0,A
1,290.5226973,1/16/19,1/4/19,E,8,0,0,0,A
1,358.3587023,1/7/19,12/26/18,L,5,0,0,0,A
1,646.7101784,11/28/18,11/16/18,D,1,0,1,0,A
1,596.900078,6/5/19,5/24/19,N,1,0,1,0,A
1,279.0376949,6/5/19,5/24/19,L,2,0,0,0,A
3,363.6236018,6/13/18,6/1/18,G,3,0,1,0,A
2,422.188259,7/14/18,7/2/18,C,9,0,1,0,A
1,418.1732176,7/15/18,7/3/18,I,5,0,1,0,A
1,327.6087587,9/1/18,8/20/18,I,1,0,1,0,A
1,331.8024115,1/12/19,12/31/18,I,2,0,1,0,A
1,367.584485,10/10/18,9/28/18,H,8,0,0,0,A
2,359.7423815,7/8/18,6/26/18,A,7,0,0,0,A
2,520.7815509,6/26/19,6/14/19,C,1,0,1,0,A
1,100.5520956,6/25/19,6/13/19,F,55,1,0,0,A
1,579.2463067,11/25/18,11/13/18,M,2,0,0,0,A
1,434.0449827,6/30/19,6/18/19,A,2,0,0,0,A
1,470.73402,10/21/18,10/9/18,I,3,0,1,0,A
1,187.6736246,3/16/19,3/4/19,K,3,1,1,0,A
1,197.5848094,5/27/19,5/15/19,C,29,1,1,0,A
1,371.0553603,10/3/18,9/21/18,G,7,0,1,0,A
1,368.6047389,7/3/18,6/21/18,A,6,0,0,0,A
1,307.3886605,7/9/18,6/27/18,L,4,0,0,0,A
1,369.2361885,11/4/18,10/23/18,A,5,0,0,0,A
1,185.6503644,7/10/18,6/28/18,C,15,1,1,0,A
1,357.1579132,6/12/19,5/31/19,J,4,0,0,0,A
1,330.7722017,6/23/18,6/11/18,K,1,0,1,0,A
1,361.6726703,12/10/18,11/28/18,B,5,0,1,0,A
1,358.4883085,3/11/19,2/27/19,D,1,0,1,0,A
1,240.4520516,7/10/19,6/28/19,G,7,0,1,0,A
1,567.0552018,8/29/18,8/17/18,A,1,0,0,0,A
1,278.7892164,3/13/19,3/1/19,A,7,0,0,0,A
1,350.5811351,5/21/19,5/9/19,J,9,0,0,0,A
1,354.595809,10/14/18,10/2/18,C,11,0,1,0,A
1,335.1224301,5/29/19,5/17/19,E,3,0,0,0,A
1,188.5390846,3/13/19,3/1/19,K,1,1,1,0,A
1,185.7743799,9/1/18,8/20/18,K,1,1,1,0,A
1,336.907458,1/25/19,1/13/19,G,6,0,1,0,A
1,333.4878735,6/24/18,6/12/18,M,1,0,0,0,A
1,356.686421,6/5/19,5/24/19,G,14,0,1,0,A
1,199.275049,6/22/19,6/10/19,A,1,1,0,0,A
1,414.8062927,7/24/18,7/12/18,C,3,0,1,0,A
1,355.6954998,4/7/19,3/26/19,N,1,0,1,0,A
4,438.3651851,9/17/18,9/5/18,E,7,0,0,0,A
1,341.0109146,10/8/18,9/26/18,E,14,0,0,0,A
1,417.3016541,5/10/19,4/28/19,B,17,0,1,0,A
2,183.8079434,8/29/18,8/17/18,C,4,1,1,0,A
1,187.1067399,11/14/18,11/2/18,K,2,1,1,0,A
1,352.0987234,12/1/18,11/19/18,K,1,0,1,0,A
1,422.9202974,2/24/19,2/12/19,G,7,0,1,0,A
1,333.2866322,5/8/19,4/26/19,B,2,0,1,0,A
1,187.263787,6/19/19,6/7/19,I,15,1,1,0,A
1,282.5638521,7/25/18,7/13/18,E,2,0,0,0,A
1,285.5952616,4/24/19,4/12/19,B,1,0,1,0,A
1,592.8772021,12/12/18,11/30/18,E,7,0,0,0,A
2,505.9732599,7/25/18,7/13/18,I,1,0,1,0,A
1,308.2579079,5/18/19,5/6/19,J,1,0,0,0,A
1,432.2695638,8/11/18,7/30/18,I,3,0,1,0,A
1,592.1360647,10/21/18,10/9/18,A,1,0,0,0,A
1,354.1164104,8/6/18,7/25/18,J,4,0,0,0,A
1,425.0318377,10/9/18,9/27/18,F,4,0,0,0,A
2,356.1736981,6/24/18,6/12/18,J,2,0,0,0,A
1,363.0444161,9/10/18,8/29/18,D,2,0,1,0,A
1,188.3651183,9/12/18,8/31/18,K,2,1,1,0,A
1,188.1235363,3/13/19,3/1/19,C,17,1,1,0,A
1,290.0942527,9/5/18,8/24/18,J,5,0,0,0,A
1,290.949192,9/18/18,9/6/18,J,4,0,0,0,A
1,332.5726469,6/2/19,5/21/19,A,2,0,0,0,A
1,185.6416288,10/22/18,10/10/18,A,5,1,0,0,A
1,291.5782666,9/25/18,9/13/18,G,1,0,1,0,A
1,301.4088668,3/19/19,3/7/19,C,1,0,1,0,A
1,248.186064,3/19/19,3/7/19,C,4,1,1,0,A
1,591.219862,5/20/19,5/8/19,C,2,0,1,0,A
1,276.4068018,5/15/19,5/3/19,J,5,0,0,0,A
1,333.0501925,4/14/19,4/2/19,A,1,0,0,0,A
1,366.1696947,10/31/18,10/19/18,I,2,0,1,0,A
1,359.8733197,6/8/19,5/27/19,C,3,0,1,0,A
1,323.644675,5/19/19,5/7/19,A,1,0,0,0,A
1,350.144818,6/20/18,6/8/18,K,1,0,1,0,A
1,323.3148285,7/7/18,6/25/18,K,4,0,1,0,A
1,329.5651839,12/4/18,11/22/18,G,3,0,1,0,A
1,278.1091264,6/18/19,6/6/19,G,1,0,1,0,A
4,389.2898748,9/2/18,8/21/18,A,6,0,0,0,A
